title,rating,travelDate,publishedDate,text
New Year Party Feedback 31/12/2023,3,2023-11,31-12-2023,"Veg Buffet was horrible and not worth the price atall..no music nothing.Absolutely boring.
However Anish a Receptionist is very pleasing personality and showed the best hospitality.
Excellent host…thanks to him."
Awesome stay,5,2023-12,30-12-2023,"My stay at Krishna was absolutely amazing, and the hospitality was the best. I stayed here for almost 60+ days and the team here is phenomenal and treat me very well. Especially the Housekeeping team Mr Nandu, Mr Arif, Ms Hungi, Mr Ajay and Mr Santosh. Shaid , Umesh Deepak, Saptarishi, Lakpa, Shangi, Megha from the bar and Sanjana from the Lounge and every one eles I had come across. Will see you most likely in the coming months. "
"Good hospitality,good experience. 👏 ",5,2023-12,30-12-2023,"The services at taj Krishna is amazing , everytime I go on a layover there , the staff over there is spectacular. I love the environment and very professional behavior, thanks to Mr Karim , food is also very delicious. "
Customer centric behaviour of staff at restaurant,5,2023-12,30-12-2023,Mr.Karim at the restaurant is very humble and polite and takes excellent care of guest’s needs. Very proactive and customer centric. He will always give suggestions if we are confused with anything. Always a pleasure to come at taj Krishna Hyderabad 
Best ever stay in Hyderabad. ,5,2023-12,30-12-2023,"I recently stayed at Taj Krishna Hyderabad and had an exceptional experience, largely thanks to Mr. Ajay. His kindness and attentiveness were truly remarkable, elevating my overall stay. From personalised service to thoughtful gestures, Mr. Ajay's dedication to guest satisfaction left a lasting impression. It was nice to Meet Nandu & Neel and was so kind of them to come and check on us. Highly recommend the Taj Krishna for its exceptional hospitality, with a special nod to  outstanding contributions of Mr Ajay, Mr Neel and Mr Nandu "
Courteous staff.,5,2023-12,30-12-2023,"I had an exceptional experience with the the restaurant staff during my recent stay in Taj Krishna. I would specially like to mention Mr. Karim and Mr.Dominic, their friendliness, attentiveness, and willingness to assist truly made my stay memorable. I highly appreciate their dedication to providing outstanding hospitality."
Relax in HYD,4,2023-12,29-12-2023,"Stayed at the taj krishna -
Breakfast team were amazing - nothing was too much from filter coffee to the speciality south indian food. Sushanto  gave amazing service please pass on our thanks. 
Visited Krishna pearls in the hotel, and they gave amazing honest service.
Also  a great exhibition show was on for clothes and fashion , where I bought 2 outfits.

Only thing that marred our stay was that we upgraded to club, however, there was no access to club lounge, which we were suprised, as we have been offered club access in other taj hotels such as taj bengal and taj lands end.
"
Amazing hospitality and wonderful set of staff,4,2023-12,29-12-2023,It was an amazing experience and special mention of Mr.Ajay was super helpful and hospitable. It’s always a great experience staying at Taj Krishna Hyderabad. Things were arranged and provided on time. Thank you for a wonderful experience. 
Hosted by the Best! We loved the entire stay.,5,2023-12,29-12-2023,"I had a wonderful stay in Taj Krishna and all the staff members were very nice. Great Hospitality and food was also very tasty. We love the food at Encounter . At Encounter Mr Tomar served us with the best food and was always smiling . Rooms were very comfortable and cozy. The Housekeeping led By Mr Ajay very courtios and Kind.  Thanks to Pranit and his team at the reception for the warm welcome, we loved the way they welcomed us with the thulsi mala and aarthi . It was nice meeting Mr Neel the Manager of Housekeeping and thanks for all the local tour suugestion. The pool here is an amazing, we love the ambiance. Can't end this writtings with out mentioning Mr Nandu, thank to him for the pen he gifted. Many thanks to once again to each and every staff and the wonderful management for hosting us . 

"
Loved It from the bottom of our heart .,5,2023-12,29-12-2023,"Amazing stay at Krishna a  golden  feather In the cap of Taj. Our stay was amazing and we enjoyed it thoroughly. Every one we came across treated us well, Especially Mr Ajay. He treated us well and helped us when ever required. Mr Jitesh  was very kind and we loved the chocolates. Mr Neel the Housekeeping manager and Mr Nandu and Ms Sneha for ensuring our stay was pleasent. We loved our experience at Krishna and would love to come again in the future. 

Regards 
Nasrin Habiba "
Awesome ,5,2023-12,29-12-2023,"Lovely stay. Special thanks to Shruti and Sushant from Kitchen team and Saroj and Kamlesh from the housekeeping. I got my laundry on time, food was served as per my choice. Had a good time at jacuzzi  as well."
"Unmatched hospitality- Thank you, Neel",5,2023-12,28-12-2023,"My 3 days stay at Taj Krishna was fantastic, so far the best stay I have had out of 50+,  5 star properties that I have stayed at across the world. What really stood out for me is the level of hospitality by the staff which is unmatched. In the rush of my business travel, I forgot some valuables in my room and did not think of it for weeks. After a few weeks when I finally realized that I am missing those items, I contacted all the hotels that I was staying at in the past weeks and Neel at Taj Krishna informed me that they had the item with them and arranged for a swift courier. I was so relieved after knowing this and I am grateful to the entire team who assisted me. Thank you so much Neel ,Sneha, Ajay and Nandu. Keep doing the great work guys!"
No one can beat Taj if you like to feel special!,5,2023-12,28-12-2023,"So this was our second holiday with Taj this year and the service has been remarkable at both Taj holiday village goa and Taj Krishna Hyd. Taj definitely knows how to pamper their guests and there’s always something they do to make you feel special !

 At Krishna hyd, Ms. Megha was so friendly with my little one and took such good care of us, remembered to acknowledge our stay everyday ! ( Thank you Megha for making us feel special )

Every aspect of the stay was remarkable, starting from the security personnel, to check in - out staff, house keeping, staff at breakfast, etc. every small bits of the my families experience at Taj was elevated with the personal touch and ever smiling staff.

Taj has always made our stay special!"
Taj the best! ,5,2023-12,28-12-2023,"It's a great pleasure to stay at Taj Krishna talking about facilities hospitality And also the surrounding area. Especially the floor manager Ajay Krishna ,he was really helpful. The food spread was amazing and the pool was the best. We recommend Krishna to everyone who's travelling to hyderabad. See you all soon.  Thanks once again. "
Thanks for the amazing hospitality! ,5,2023-12,28-12-2023,"We had an Excellent stay in Taj Krishna Hyderabad,it was an amazing experience we had with the floor manager Ajay Krishna.He was really helpful and amazing person we met after coming here. We would love to visit Krishna again and Thanks again to the wonderful hospitality. Taj Krishna is highly recommend.
Thanks and Regards 
Ashly "
Excellent food and hospitality at Firdaus- kudos to Chef Jehangir and GL Reddy,5,2023-12,27-12-2023,"Chef Jehangir and G L Reddy Gani have always surpassed our expectations and set a benchmark when it comes to hospitality,  food recommendations and overall our dining experience at Taj Krshna- Firdaus. Keep it up and wish you all the best.  
Regards,  Sandeep Vaidya"
Unforgettable and cherishable experience!!,5,2023-12,27-12-2023,The team at Taj Krishna Hyderabad surely know how to make someone's special day memorable. We will always cherish the two days we spent there and special thanks to Megha and Mohith for their hospitality.
Hospitality to Taj level!,5,2023-12,27-12-2023,"Great team of Chef Jahangir and F&B Manager Payel to make our meals memorable with Taj ambience! It has reversed those difficult moments to cherished memories in few minutes by their seamless working together.

Keep up the great work!"
Very tasty food by chef Jahangeer. ,5,2023-12,24-12-2023,"Great Hospitality in Firdaus Restaurant !! Chef Jahangeer made ultimate food. Must try everyone. I enjoyed a lovely dinner with family. Great ambiance in Firdaus Restaurant, Hotel Taj Krishna. Haleem was awesome. "
Amazing Experience ,5,2023-12,23-12-2023,"The service provided by restaurant staff is amazing. We had great experience with Kripanath Pathak. We have been coming here for years and his service has been genuine and attentive. Thank you for the hotel staff service 

"
Restaurant.,5,2023-12,23-12-2023,"All over experience is amazing here.
A must visit place like a palace place I must say. The food here is yummy, special thanks to Mr. Pathak for his hospitality. He was very pleasant and approachable person.

Shruti B
309
"
Firdaus - Taj Krishna,4,2023-12,23-12-2023,"Had a very comfortable and lavish dinner at Firdaus. Mr kenit who was managing our booking did not leave a stone unturned to make sure our dining experience with them was a memorable and a comfortable one. The food part was well done to ensure curated to our taste buds, we had a complete vegetarian dining and Chef Jahangir ensure to maintain the authenticity. Everything we tried here is worth a praise, we tried Paneer Tikka was too good, Dal Makhani, Papad Wale Kofte , Garlic Naan and Butter Kulcha ! The Veg Hyderabadi Biryani was nice too, especially the Salan! Everything excellent! 

They also have a live gazal in the evening which made the ambience pleasant and a memorable experience! "
Probably a very nice hotel at one time,3,2023-12,22-12-2023,"If I had to describe the Taj Krishna in one word, that word would be ""dingy."" The Taj really seems like it was a nice hotel 20 or 30 years ago, but today, it's dated, musty, and desperately in need of renovation. The traffic noise was also somewhat disruptive. Overall, the service was good, if a little clingy and overbearing at times. The food was also decent, especially the Chinese restaurant. I would consider staying again, but only after a large-scale modernization effort."
Outstanding hospitality and incredible staff .,5,2023-12,22-12-2023,"My recent stay was an absolute delight,
Heartfelt appreciation for the exceptional hospitality and the extraordinary staff. The staff here demonstrates the highest level of professionalism and friendliness. The the culinary offerings, Room and the pool was womdeeful and exceeded our expectations. Special thanks to Ms Anandita and Mr Aviyash for there outstanding services and Mr Ajay and his team, i regeret not recalling the names of each one, all their efforts made us feel at home."
Thanks for the Amazing Hospitality . ,5,2023-12,22-12-2023,"We had our best time in Hyderabad Tak. Enjoyed our stay here . All thanks to the wonderful Staff. Specially Ajay and his team , Aviyash and Anandita and all the others who took good care of us. We love to come again hoping for the same in the future. Thanks again for the wonderful hospitality. "
Amazing stay,5,2023-12,21-12-2023,Room were good and comfortable interior is great and the service of assistant sraboni was too good. Overall experience is fantastic and great. I am so glad to choose this hotel for my special celebration of birthday. It is the great birthday.
Beautiful staycation.,5,2023-12,20-12-2023,We had a great time staying here. It was our first visit to Taj as a couple and as new parents. We were so happy with the whole stay. Even our 6 month old was so happy being here. Would definitely visit again very soon!
Amazing services and stay,4,2023-12,19-12-2023,Room services are really good and services are are done faster. Good food and amazing stay. Amazing communicating with Mr.Ajay who was soo sweet and took extra care to ask us are we comfortable and are we facing any problems. I thank you soo much!! And would love to visit Taj Hyderabad again!
Wonderful experience.,5,2023-12,19-12-2023,"The hospitality at Krishna was truly exceptional, and I appreciate the courteous service we received.Special thanks to Mr. Vincent & Ajay and the entire  staff for going above and beyond to ensure our comfort. Thanks for the chocolates and they were a delightful surprise .Thank again to the wonderful team at Krishna for there efforts in ensuring a wonderful experience. We look forward to returning in the future"
Amazing stay ,5,2023-12,19-12-2023,"Amazing stay, the service was immaculate and the food was delicious. I would definitely recommend any friends or family to come over here rather than the other major chains of hospitality within Hyderabad."
Amazing service by Mr. Pathak ,5,2023-12,19-12-2023,Visited there for some business work and really like the service given in taj krishna by the staff. Special thanks to Mr pathak for the amazing service given by him during buffet. He was very kind and humble during the service. Really love to visit again. 
Mr. Pathak’s amazing service,5,2023-12,19-12-2023,"I was on a regular layover in Hyderabad . Had a fantastic stay here. Always a pleasure staying here whether it be calling for ice and lemon or literally anything, they never fail to make you feel special. Thank you to Taj!"
Wonderful,5,2023-12,19-12-2023,I recently had a great stay at taj krishna Hyderabad Thank you soo much for your hospitality Mr. Pathak it was a great hospitality provided by you . You are very humble which people are not these days. Thank you once agian
Wonderful time in Hyderabad.,5,2023-12,18-12-2023,"We had our best time at Krishna. Impressed with the Hospitality , Warmth, Hygine, and comfort of the room. The hotel staff was attentive and went out of their way to make Our stay enjoyable. Avyash, Anandita from the in room dining and Ajay and his houskeeping team were exceptional and we appreciate the great service and we will certainly choose krishna for our future visits in Hyderabad and is Highly recommended."
Delightful stay,5,2023-11,18-12-2023,"Had an absolutely delightful experience at Taj's Krishna Hotel in Hyderabad. From the convenient location to the outstanding facilities everything surpassed our expectations and made every aspect of our stay exceptional. The festive ambiance in the lobby for welcoming the Christmas added a special touch to our experience. Immense gratitude to your dedicated staff for their warm hospitality, which truly made our stay enjoyable. Special mentions go to Mr. Vincent and Pranit at the reception, Mr. Ajay, the floor supervisor, and Mr. Jitesh, the Manager of In-Room Dining, they were among the standout team members. Kudos to the entire team from the gate to room service for creating such a memorable atmosphere."
Amazing service!,5,2023-12,17-12-2023,"Very pretty property. What stood out the most was the excellent service - one morning at the breakfast buffet, I had ordered a masala tea but as I was busy eating the tasty spread, I hadn't touched my tea. Mr Pathak noticed & approached me to replace it with fresh hot cup! Amazing attention to detail!
Would definitely recommend the Taj Krishna, thank you for a wonderful stay!"
Thanks for the Surprise Birthday Celebration ,5,2023-12,17-12-2023,"My stay at Krishna was wonderful and the memories will last forever. I would like to express my sincere appreciation for the outstanding services and facilities provided during my recent stay at your hotel. From the moment I arrived, I was impressed by the warm hospitality and attention to detail displayed by Ms Ritu and Mr Vincent. The accommodations were not only luxurious but also impeccably maintained, creating a truly comfortable and enjoyable experience.Furthermore, I would like to extend a special note of gratitude to Mr Ajay for the delightful surprise of a birthday cake and the birthday gift, I really loved the pen he gifted me.  It truly made my day extra special and showcased the thoughtfulness and personalized touch that sets Taj Krishna apart. Special Thanks to Mr Jitesh, Shashank, Bhavani, Nandu for all the wishes and making my birthday a memorable one . Your team's commitment to excellence and guest satisfaction has left a lasting impression, and I look forward to future stays at Taj Krishna.Thank you once again for creating a memorable and enjoyable experience."
Service provided by Mr. Ajay.,5,2023-12,16-12-2023,"Dear Team,
I would like to thank Mr. Ajay for making my stay very comfortable at Taj Krishna. It was absolutely amazing and the hospitality that I was served with was King size. Kudos to staff like him as he really cares about the guests very deeply. He understands the concerns or the problems that one goes through during the stay and tries to resolve above and beyond.
Kindly share this with him and I didn't get a chance to thank him enough.
Regards,
Deepak Chandane."
Taj ❤️Krishna ❤️,5,2023-12,16-12-2023,"Great hotel with excellent location in Hyderabad city, a lot of shopping around and mainly GVK mall, design highly luxury, restaurants amazing where you can find Indian snd intercontinental cuisine.
Gabi chief was great chief cooking the food in special way.
There are some mistake happen mainly when restaurants so crowded as one time I ask for honey but it seems waiter not focus so he brought to me jam 🤣
Thanx again for great hospitality"
"Excellent service , morning spread is too good and quality there is no doubt. I recommend and suggest to visit with fami",5,2023-12,14-12-2023,"I had a wonderful experience with the extended hospitality and care given by staff especially Mr Latif, he was continually behind to ensure all our team members are well taken care of, I recommend and give 5 star for service. "
"The food is amazing! The staff(s) are very nice esp Karim, Thing and Lanmi. They were so kind and approachable ",5,2023-12,14-12-2023,"The food is amazing! The staff(s) are very nice esp Karim, Thing and Lanmi. They were so kind and approachable and made sure that we got everything we needed. They were nice to everyone and not only to us."
Great hospitality ,5,2023-12,14-12-2023,"I always enjoy coming here one of the best property by taj beat the view, hospitality, the staff.. Always there to assist you. Special thanks to Mr. Ajay who personally come to me to ask about my stay... That was very thoughtful of him. "
Wonderful experience ,5,2023-12,13-12-2023,Very good experience.Would like to thank Mr Ajay and his housekeeping team for the good job done.Also I would like to thank the staff at buffet.They were fabulous with their service that they provided.
Super Excellent 😁,5,2023-12,12-12-2023,"The time spent at Taj Krishna was simply amazing. They welcomed us in a very special and customary way. I suppose I have no idea what that was, I guess tulsi. The Sindoor tika with tulsi maala 🥰. It was heavenly. From then on, I continued to keep it as my sovinear. That was a long day for us, but they made it worthwhile. Every employee that came into contact with us was always smiling. Thank you so much, Taj Krishna, for making our stay so wonderful."
Exceptional service!,5,2023-12,12-12-2023,"Exceptional experience! The staff's kindness and attention to detail made our stay truly memorable. The level of hospitality exceeded our expectations.Kudos to the housekeeping team -  Ajay, Nandu, Santosh for their impeccable service and hospitality. Sitaram, Calvin and Shekar who made our room during our stay was very friendly and exceptional. We had our best time in Krishna and looking forward to many more stays."
Exceptional service ,2,2023-10,11-12-2023,"The service  is truly commendable. The staff went above and beyond to ensure I had everything I needed. They were attentive, courteous, and always ready to assist.The only drawback is the product rooms are very old and need a proper attention to it."
Wedding Anniversary Celebration ,5,2023-12,11-12-2023,"The hotel staff is just super amazing, right from the people who decorated our room to the one who handled our bookings. Megha at Taj Krishna made our stay all the more special by her warm welcoming and arrangements for us. We felt really rewarded as a couple to stay there in our first wedding anniversary. The food was just yummmm!! Their effort to keep the hospitality and ambience unparalleled to other hotels is just mesmerising! 

Thank you Taj Krishna for the wonderful weekend! We couldn’t have asked for a better place to be "
Highly recommended ,5,2023-12,11-12-2023,"Amazing stay and we enjoy it to the fullest from the welcome to the checkout. We met a lot of amazing courtius staff here and they always took good care of us. Yamani and sam at the reception , Ajay the floor manager , Sneh, Avyash the Ir room dining guy and the Manger Jitesh. Everyone was very helpful. We loved the pool and we loved it the best compared to other hotels. Restaurents were amazing with good speraeds. Krishna is highly recommended. "
It was a nic journey...😇✌️,5,2023-12,10-12-2023,"We were truly amazed by the outstanding hospitality, wonderful ambiance, and the courteous staff at Taj Krishna in Hyderabad. The fervor and geniality exhibited by the team made our experience exceptional. Saroj, Sita, Calvin, and Ajay, in particular, stood out with their incredible service, ensuring we had a great time. We highly recommend Taj Krishna for a memorable and enjoyable stay...😇"
Amazing nostalgia ,5,2023-12,10-12-2023,"We enjoyed our stay at Krishna. We had the finest experience here. The rooms, Restaurants, pool, and every other facility in the hotel were topnotch and of the highest standards. The hotel staff is very friendly and courteous,  From the welcome to room service, they have been very polite and helpful. Special mentions to the Housekeeping team - Ms Sneha, Mr Santosh, Ajay, Acharya, and others. We recommend Krishna to Everyone who'samazing nost looking for a wonderful time at Hyderabad. We look forward for more wonderful experience in the future. Many thanks."
Just w🤩w,5,2023-12,09-12-2023,"My stay at Hyderabads Taj Krishna hotel was nothing short of extraordinary. The staff's professionalism and warmth made us feel truly pampered throughout my stay. The room was a haven of comfort, well maniatned and hygenic.Dining options were diverse and delectable, the swimming pool was located in the middle of greenery. Staff here are very courteous. Shout out to Mr Pranyth, Mr Vincent ,  Ms Sneha, Mr Ajay, Mr Sam and the others for their contributions for making our stay memorable. Undoubtedly, this hotel sets the standard for opulence and hospitality. Highly recommended."
Recent Taj visit,5,2023-12,09-12-2023,"I have had an amazing experience .The staff have made me so welcome.They Helped  me with anything I needed taking care of. 
Dominic has overseen his staff perfectly and ensures  breakfast is  a positive start to the day. Angad always had a smile."
Special thanks to Tania Mamta,5,2023-12,08-12-2023,It’s very good hospitality and food is too tasty overall too good hospitality Tania and Mamta are excellent cooperative and thank you for overall hospitality we wish to comeback and take more time to experience taj hospitality
Taj Hyderabad encounters restaurant server Mr. Kripa Nath Pathak,4,2023-12,08-12-2023,"Ive never come acrossed any server like Kirpa Nath Pathak lately. He serves in the famous Encounters restaurant in Taj Krishna, Hyderabad.He is very humble and very attentive towards his guests needs. He ensures that every guest has the best time dining in his restaurant. He truly deserves the promotion and a raise."
Best Family dining experience,5,2023-12,08-12-2023,"We visited encounters by chance and it was a delightful experience. The food was excellent but the service is what stood out as a great experience. The Rogan Ghost is a must, pairing that with fresh hot off the fire, soft, phulkas hit the spot. The mutton biryani was rich and delicious and one of the best. We especially liked the service provided by Ghanshyam who was so courteous and helpful. He made the whole dining experience a pleasure and we thank him for it.

"
Really good experience ,5,2023-12,08-12-2023,"Loved the stay, calm and peaceful.  Had a good stay . 
Mamta,  Tanya,  praveen helped us in having  a good experience at Taj .
Good experience overall. Lot of places inside to explore. 
Good shopping options too."
Taj Hospitality ,5,2023-11,07-12-2023,"I had a fantastic time at Krishna. Amazing atmosphere and courteous staff and their responsiveness to our requests was commendable. The room service and housekeeping were excellent. Mr Jitesh and his team were one call away. Our room was well maintained and the attention to cleanliness was exceptional. Mr Ajay and his team consistently delivered top-notch services. Many thanks to Ms. Anandita and Aviyash from room service, Ms. Sneha, Mr. Acharya, Mr. Santosh, and Venkat for the wonderful hospitality, and their efforts contributed a lot in making a comfortable stay. Krishna doesn't just meet but exceeds every expectation of taj hospitality."
Splendid,5,2023-12,07-12-2023,"My recent stay at Taj Krishna was a true delight and we enjoyed our stay.  The staff's professionalism and genuine friendliness created a home like environment. The attention to cleanliness was evident throughout the hotel, and I appreciated the thoughtful gestures of the housekeeping staff like getting shoe bags for my extra pair of shoes, placing extra toiliteries of our likings, etc small small such gestures made my stay feel personalized. Sachin, Rahul, Saroj and Calvin did a splendid job. Ajay our floor manager was very helpful and attentive to all our needs. I'll definitely be recommending taj Krishna to friends and family."
Guest stay review,5,2023-12,06-12-2023,"The room and team Megha and Mamta were very nice. As soon they got to know we were married they gave us a complimentary hi tea access and a delicious cake. The staff are so caring and attentive. The hotel is so large with so many facilities and restaurants, and so many walking places and quiet."
"Great stay, good food, what an experience ",5,2023-12,06-12-2023,"Felt like at home...and yes look for Billal chef and do try his lucknowi recipie...mughal and nizami cuisine. He is super good. 

The over all checkin process to exit, housekeeping to  food and beverage , everything been too smooth as a process."
Beautiful stay,5,2023-12,03-12-2023,"My visit at Taj Krishna has always been amazing.
The ambience inside and outside is very pretty. The hospitality is commendable wether it be the food and beverages services or any other services. Rooms were near and maintained well. The hotel facilities were top notch. 
Mr. Ajay, the floor manager is very polite and gentle to make sure our stay was comfortable. "
Food at Taj Krishna ,5,2023-12,02-12-2023,"The dining experience at this establishment was truly delightful. The cuisine was exceptional, offering a tantalizing array of flavors that pleased the palate. The ambience was remarkable, creating a perfect setting for a memorable meal—whether it was a cozy dinner or a special occasion. Mr. Amul’s attentive assistance added a personal touch to the entire experience, ensuring that every need was met with warmth and efficiency.

One noteworthy aspect was their thoughtful inclusion of sugar-free dessert options, catering to diverse dietary needs without compromising on taste. This attention to detail reflects a commitment to customer satisfaction and inclusivity, enhancing the overall dining experience.

The seamless combination of delectable food, inviting ambience, and dedicated service by Mr. Amul made this visit truly exceptional. It’s evident that this establishment values not just the quality of their cuisine but also the overall experience they offer to their patrons. A highly recommended destination for those seeking a delightful culinary journey in an inviting atmosphere"
Taj Krishna: A Symphony of Opulence and Tajness,5,2023-11,01-12-2023,"Embracing the essence of Tajness, my stay at Taj Krishna was a sublime journey. From the resplendent decor to the seamless service, every detail radiated sophistication. This haven effortlessly weaves luxury with genuine warmth, creating an oasis of comfort. Each moment at Taj Krishna is not just a stay; it's a celebration of the Taj legacy, a symphony of opulence and grace. An unrivaled gem in the heart of the city, this is more than a hotel—it's a testament to the art of hospitality."
An Exceptional Service ,5,2023-11,30-11-2023,"During my recent stay at Taj Krishna, I was thoroughly impressed by the exceptional service provided by the staff. The elegant decor and soothing ambiance throughout the hotel truly made for a delightful stay. Sam and Vincent at the reception were not only welcoming but also efficient in facilitating a smooth check-in process. 
the rooms were comfortable and well-appointed, creating a relaxing atmosphere. Mr Ajay and his housekeeping team maintained impeccable cleanliness, paying close attention to detail, and promptly addressing any requests.  Mr. Dominic  contributed to a memorable dining experience with his courtesy and the diverse menu offerings.  I extend my sincere appreciation to the entire team for their outstanding service and the wonderful facilities provided."
Appreciation for Ajay and Vincent!,5,2023-11,30-11-2023,"Ajay and Vincent went above and beyond to ensure a comfortable and memorable visit. Their professionalism and willingness to assist were evident in every interaction. From recommending local attractions to promptly addressing any inquiries, their dedication to guest satisfaction was truly commendable. Taj Krishna continues to impress with its exceptional staff, making each stay a pleasure. I express my gratitude to Ajay and Vincent for their outstanding service, and I look forward to returning to this haven of hospitality."
Very comfortable Stay,5,2023-11,29-11-2023,"Well arranged checkin by Vincent & convienent checkin by Tania started the rhythm in positive tone.
Room was very cleaned & made hygenic with best efforts of Kamlesh from house keeping. 
At Encounters Prakash Bhandari, Prasad served no stones unturned for serving us with best of hospitality. Karim, Sharath, Fahad were at the best of serving hot food in quickest time. Dominic with his vast experience was looking for customers with ever smiling face, His suggestion of avoiding masala Chas and taking Chas(butter milk) with coriander & Zeera was very useful. Chef Gopi was daily looking for us for cooking special mouth watering dishes , which motivated us to enjoy food under the relaxed environment offered by Vijay & his excellent team. 
Whenever moving out the smiling faces of security with energetic Vincent always at service made this trip memorable. 
Trainee Lhakpa at Lounge has a pleasing personality & good knowledge about north east for making positive chatting. Wish her all the best for her future career.
Kudos to you all & appreciate your zeal & energy. I am sorry if I missed someone's name, who served us like family. 
I would have loved to appreciate the best of services personally to Mr. Pankaj Sampath but my hard luck couldn't meet him in this trip.
Warm Regards
Pavan Datta"
Amazing experience.,5,2023-08,29-11-2023,"The hospitality is commendable.I want to thank the reception,Firdaus and in room dining for being so warm.
Pranith, Vincent and kenneth are such amazing hosts.
Loved the food,ambience,hygiene and staff."
Delightful stay,5,2023-11,29-11-2023,"We had a delightful experience at Krishna, one of the best in Hyderabad! The hotel's facilities were excellent, and the staff was friendly and warm. All our needs were well taken care ! Rooms were neat and well mainatained. Kudos to Mr Neel, Nandu and Ajay. We thoroughly enjoyed our time and looking forward to many more wonderful stays in the future. Many thanks to the staffs and Management."
Excellent stay.  ,5,2023-11,29-11-2023,"Stayed couple of times at Krishna in Hyderabad , The stay was wonderful as always. The food spread was amazing and the hotel facilities were top notch! Staff are polite, approachable and so kind. Specal mentions to Mr Ajay and Mr Nandu.  Neel was very helpful. The pool was beautiful. Overall experience was wonderful. Love to come back again "
Firdaus restaurant ,5,2023-10,24-11-2023,"Excellent hospitality by manager kenneth , Food was very delicious , great ambiance with live music .  Had a wonderful experience  .
thanks for the chef jahangir khan and kenneth would highly recommend it."
Friendly and Cordial staff,5,2023-11,24-11-2023,"Excellent services and very accommodating staff. We enjoyed our time at Krishna. Excellent food and services. Rooms are well maintained. Our Housekeeping staff was very prompt and  cordial, Sneha, Ajay and Neel ensured our stay went very comfortably. Many thanks to Krishna for providing execptional exceptional hospitality through your top notch services and attentive staff."
Nice experience.,4,2023-11,23-11-2023,"Overall good experience. Taj standard is well maintained, there is a warm welcome during check in and checkout Entrance lobby is not as grand as expected also scope of improvement for food. Shall definitely recommend to others"
Calming and beautiful. ,5,2023-10,22-11-2023,"We had a wonderful time at Ta Krishna! The exceptional services and facilities exceeded our expectations. Our rooms were nicely  maintained, and the comfortable bed ensured a restful stay. The beautiful pool added a refreshing touch, and the food was nothing short of amazing. What truely stood out was the warm and attentive staff, Special mentions to our housekeeper Mr. Ajay and his team Bikram, Sitaram and Calvin for offering us the best services and for taking good care of us. Overall experience was fantastic, and we look forward to returning for another enjoyable stay."
Awesome experience at Taj Krishna,5,2023-11,22-11-2023,"I had travelled to Hyderabad for first time and stayed in this beautiful Taj Krishna hotel along with my family. Awesome welcome by Megha and her team. Check in was a smooth experience. My kids loved the breakfast and dinner buffet. Nice spread of dishes. Pathak and Prakash were extremely helpful at the restaurant. They took care of my kids.
Nice hospitality and wonderful 4 night stay. Highly recommended and will visit again."
Comfortable Experience,5,2023-10,22-11-2023,"My stay at Taj Krishna was genuinely fantastic! I can't thank Mr. Ajay and Neel enough for their incredible hospitality, which added a wonderful personal touch to our time at The Krishna. Their friendly behavior and detailed attention to ensuring a pleasant stay were truly appreciated. A special mention to Ravi the restaurant manager and Dominic who served us the best food with a smile. The food was fantastic! Taj Krishna is, without a doubt, the perfect choice for a comfortable and enjoyable experience. I'm eagerly anticipating my next visit to relish more delightful moments at this splendid haven of hospitality!"
Marriage Anniversary celebration,5,2023-11,22-11-2023,"I went to Taj firdaus to celebrate my parents marriage anniversary and now I can say that I have made the right decision. Food was delicious, Hospitality was amazing,  live music was great. Special shout out to Jahangir bhai for the  amazing hospitality, Delicious food you have served us and last but not the least the surprises were just mind blowing. Jahangir bhai (Master Chef) - Thank you so much for everything. I would also like to take the name of other people ( Chef- Raman, Sandeep, Belal, Saleem, Susanth, Manas,Kenith (rockstar)who all have made my parent’s Marriage Anniversary a very special and memorable one -"
Very nice welcome ,5,2023-11,22-11-2023,The spa experience was wonderful the dinner at hotel was fantastic they is feel special on the day of birthday with lots of surprises I think the best can be given only by taj krishna in Hyderabad very warm welcome 
Every moment here is a cherished memory.,5,2023-11,21-11-2023,"Our time in Krishna was truly exceptional, as we cherished every moment of our stay. The check-in and check-out processes were seamlessly hassle-free, ensuring a smooth start and end to our visit. The culinary experience was a delight, with each meal offering a burst of delicious flavors. The rooms were not only impeccably clean but also well-maintained, providing a comfortable and inviting retreat throughout our stay. Staff here were very courtious and helpful. Pranyth, Sneha, Vincent, Ajay, Neel were few among them.  Overall, our experience was a perfect blend of comfort, culinary satisfaction, and efficient service, making our time in Krishna truly memorable."
